CUST_ORDER_ID,LOCATION_ID,LOCATION_RANK
B000059489,G8000000,1
B000059492,F6596300,1
B000059493,F5545700,1
B000059493,B4000000,2
B000059494,C4254400,1
B000059494,C4254400,2
B000059494,C4254500,3
B000059494,C4254500,4
B000059494,F5555900,5
B000059494,F6556200,6
B000059497,C4254500,1
B000059497,C4254500,2
B000059497,C4254200,3
B000059497,C4254200,4
B000059499,C4244900,1
B000059500,C4244900,1
B000059503,F8548600,1
B000059503,C4244900,2
B000059503,C4244900,3
B000059503,C4244800,4
B000059506,C4254300,1
B000059506,C4254300,2
B000059520,C4254900,1
B000059520,C4254900,2
B000059520,C4254900,3
B000059520,C4254900,4
B000059520,C4254900,5
B000059520,C4254900,6
B000059520,C4254900,7
B000059520,C4254900,8
B000059523,E4444501,1
B000059533,G4644500,1
B000059533,G4644500,2
B000059533,G4644500,3
B000059533,F8558600,4
B000059533,F4544500,5
B000059533,F4544500,6
B000059533,F4544500,7
B000059533,C4204800,8
B000059533,C4204900,9
B000059533,C4254800,10
B000059533,C4254800,11
B000059533,C4254800,12
B000059533,C4254800,13
B000059533,C4254800,14
B000059533,C4254800,15
B000059533,C4254800,16
B000059533,C4254800,17
B000059533,C4294800,18
B000059533,C4294800,19
B000059533,C4294800,20
B000059533,C4294800,21
B000059533,C4294800,22
B000059533,C4294800,23
B000059533,C4294800,24
B000059533,C4294800,25
B000059533,C4294800,26
B000059533,C4294800,27
B000059533,C4294800,28
B000059533,C4294800,29
B000059533,C4294800,30
B000059533,C4294800,31
B000059533,C4294800,32
B000059533,C4294800,33
B000059533,C4294800,34
B000059533,C4294800,35
B000059533,C4294800,36
B000059533,C4294800,37
B000059533,C4294600,38
B000059533,C4294600,39
B000059533,C4294600,40
B000059533,C4294600,41
B000059533,C4294600,42
B000059533,C4294600,43
B000059533,C4294600,44
B000059533,C4294600,45
B000059533,C4294600,46
B000059533,C4294600,47
B000059533,C4294600,48
B000059533,C4294600,49
B000059534,C4204901,1
B000059534,C4204901,2
B000059535,C4294800,1
B000059535,C4294800,2
B000059535,C4294800,3
B000059535,C4294800,4
B000059535,C4294800,5
B000059535,C4294800,6
B000059535,C4294800,7
B000059535,C4294800,8
B000059535,C4294600,9
B000059535,C4294600,10
B000059535,C4294300,11
B000059535,C4294300,12
B000059535,E4404300,13
B000059536,D4304000,1
B000059539,B3150000,1
B000059539,B3150000,2
B000059539,B3150000,3
B000059539,B3150000,4
B000059539,B3150000,5
B000059539,B3150000,6
B000059539,B3150000,7
B000059539,B3150000,8
B000059539,G6646400,9
B000059539,G6646400,10
B000059539,G6646400,11
B000059539,G6646400,12
B000059539,G6646400,13
B000059539,G6646400,14
B000059539,F7507700,15
B000059539,F7507700,16
B000059539,F7507700,17
B000059539,F7507700,18
B000059539,F7507700,19
B000059539,F7507700,20
B000059539,F7507700,21
B000059539,F7507700,22
B000059539,F7507700,23
B000059539,F7507700,24
B000059539,F7507700,25
B000059539,F7507700,26
B000059539,F7507700,27
B000059539,F7507700,28
B000059539,F7507700,29
B000059539,F7507700,30
B000059539,F7557901,31
B000059539,F7557901,32
B000059539,F7557901,33
B000059539,F7557901,34
B000059539,F7557901,35
B000059539,F7557901,36
B000059539,F7557901,37
B000059539,F7557901,38
B000059539,F7557901,39
B000059539,F7557901,40
B000059539,F7557901,41
B000059539,F7557901,42
B000059539,F7557901,43
B000059539,F7557901,44
B000059539,F7557901,45
B000059539,F7557901,46
B000059539,G8608603,47
B000059539,G8608603,48
B000059539,G8608603,49
B000059539,G8608603,50
B000059539,G8608603,51
B000059539,G8608603,52
B000059539,G8608603,53
B000059539,G6606600,54
B000059539,B2120000,55
B000059539,B2120000,56
B000059539,B2120000,57
B000059539,B2120000,58
B000059539,B2120000,59
B000059539,B2120000,60
B000059539,B2120000,61
B000059539,B2120000,62
B000059539,F4564703,63
B000059539,F4564703,64
B000059539,F4564703,65
B000059539,F4564703,66
B000059539,F4564703,67
B000059539,F4564703,68
B000059539,F4564703,69
B000059539,F4564703,70
B000059539,B4000000,71
B000059539,B4000000,72
B000059539,B4000000,73
B000059539,B4000000,74
B000059539,B4000000,75
B000059539,B4000000,76
B000059539,B4000000,77
B000059539,B4000000,78
B000059540,B3150000,1
B000059540,B3150000,2
B000059540,B3150000,3
B000059540,B3150000,4
B000059540,B3150000,5
B000059540,B3150000,6
B000059540,B3150000,7
B000059540,B3150000,8
B000059540,F7557901,9
B000059540,F7557901,10
B000059540,F7557901,11
B000059540,F7557901,12
B000059540,F7557901,13
B000059540,F7557901,14
B000059540,F7557901,15
B000059540,F7557901,16
B000059540,F7507700,17
B000059540,F7507700,18
B000059540,F7507700,19
B000059540,F7507700,20
B000059540,F7507700,21
B000059540,F7507700,22
B000059540,F7507700,23
B000059540,F7507700,24
B000059540,F7507700,25
B000059540,F7507700,26
B000059540,F7507700,27
B000059540,F7507700,28
B000059540,F7507700,29
B000059540,F7507700,30
B000059540,F7507700,31
B000059540,F7507700,32
B000059540,F7557901,33
B000059540,F7557901,34
B000059540,F7557901,35
B000059540,F7557901,36
B000059540,F7557901,37
B000059540,F7557901,38
B000059540,F7557901,39
B000059540,F7557901,40
B000059540,G6646802,41
B000059540,G6646802,42
B000059540,G6646802,43
B000059540,G6646802,44
B000059540,G6646802,45
B000059540,G6646802,46
B000059540,G6606600,47
B000059540,G6606600,48
B000059540,B4000000,49
B000059540,B4000000,50
B000059540,B4000000,51
B000059540,B4000000,52
B000059540,B4000000,53
B000059540,B4000000,54
B000059540,B4000000,55
B000059540,B4000000,56
B000059540,F4564703,57
B000059540,F4564703,58
B000059540,F4564703,59
B000059540,F4564703,60
B000059540,F4564703,61
B000059540,F4564703,62
B000059540,F4564703,63
B000059540,F4564703,64
B000059543,B4000000,1
B000059543,C4294500,2
B000059543,C4294500,3
B000059546,F5555900,1
B000059547,D2320000,1
B000059547,D2320000,2
B000059547,C4294200,3
B000059547,C4294200,4
B000059547,C4294200,5
B000059555,B4000000,1
B000059555,B4000000,2
B000059555,F7597200,3
B000059555,F7597200,4
B000059555,F6556600,5
B000059555,F6556600,6
B000059555,F6556600,7
B000059555,F6556600,8
B000059555,F4504500,9
B000059555,G6606400,10
B000059555,E4404900,11
B000059555,E4404900,12
B000059555,C4294800,13
B000059555,C4294800,14
B000059555,C4294800,15
B000059555,C4294800,16
B000059557,F7557200,1
B000059557,F7557200,2
B000059563,B2120000,1
B000059563,B2120000,2
B000059563,B2120000,3
B000059563,B2120000,4
B000059563,F6596400,5
B000059563,F4544800,6
B000059563,F4544800,7
B000059563,F4544800,8
B000059563,F4544800,9
B000059563,F7597800,10
B000059563,F7597800,11
B000059563,B4000000,12
B000059563,B4000000,13
B000059567,F6506201,1
B000059567,B4000000,2
B000059567,B4000000,3
B000059567,F8548100,4
B000059567,C4254800,5
B000059567,C4254800,6
B000059567,C4254900,7
B000059567,C4254900,8
B000059567,C4254900,9
B000059567,C4294800,10
B000059567,C4294800,11
B000059567,C4294500,12
B000059567,C4294500,13
B000059567,C4294500,14
B000059567,D8308700,15
B000059567,D8308700,16
B000059569,D4344600,1
B000059569,C4244400,2
B000059569,G7647600,3
B000059569,G7647600,4
B000059569,G7647600,5
B000059569,G6646400,6
B000059569,G6646400,7
B000059577,F6596300,1
B000059577,F6596300,2
B000059577,F6556600,3
B000059577,F6556600,4
B000059577,F7557900,5
B000059577,F7557900,6
B000059577,F6546500,7
B000059577,F6546500,8
B000059577,D4304800,9
B000059577,D4304800,10
B000059586,D4354700,1
B000059586,D4354700,2
B000059586,D4344700,3
B000059597,D4394700,1
B000059597,D4394700,2
B000059606,F7597200,1
B000059608,C4204901,1
B000059643,F4564901,1
B000059643,F7557300,2
B000059643,F7557300,3
B000059657,F6546400,1
B000059657,F6546400,2
B000059657,E4494100,3
B000059657,E4494100,4
B000059670,C4244300,1
B000059670,C4204200,2
B000059670,C4244600,3
B000059670,C4254800,4
B000059670,C4254800,5
B000059670,C4254800,6
B000059670,C4254800,7
B000059674,F6596300,1
B000059674,F6596300,2
B000059674,F7597800,3
B000059674,B4000000,4
B000059674,B4000000,5
B000059674,C4294500,6
B000059674,C4294500,7
B000059674,C4294500,8
B000059674,C4294500,9
B000059674,C4294500,10
B000059674,C4294500,11
B000059674,C4294500,12
B000059674,C4294500,13
B000059674,C4294500,14
B000059674,C4294500,15
B000059674,C4294300,16
B000059674,C4294300,17
B000059674,D8308700,18
B000059676,F6596300,1
B000059676,F6596300,2
B000059676,F7597800,3
B000059677,D4354800,1
B000059677,D4354800,2
B000059677,D4304300,3
B000059677,C4244500,4
B000059682,F7597200,1
B000059683,F6546500,1
B000059683,F6546500,2
B000059683,F6546500,3
B000059683,F6546500,4
B000059686,F4504600,1
B000059686,B4000000,2
B000059687,E4464600,1
B000059687,E4464700,2
B000059691,F8558600,1
B000059695,F6596700,1
B000059696,C4294600,1
B000059696,C4294600,2
B000059697,F8548100,1
B000059697,F7547600,2
