CUST_ORDER_ID,LOCATION_ID,PART_ID,TYPE,QTY,TRANSACTION_DATE,CREATE_DATE,USER_ID,PICK_HOUR,DAY_OF_WEEK,ZONE,AISLE_BIN,ORDER_SIZE,TOTAL_ORDER_QTY,PREV_LOCATION,NEXT_LOCATION,SECONDS_SINCE_LAST_PICK,LOCATION_RANK
029131,D6356800,1015113101,O,2.00000000,2009-09-18 00:00:00.000,2009-09-18 15:10:38.520,JUDER,15,6,D,6356800,4205,16646.00000000,D6356600,D7357300,121,5
029131,D7357300,1010223101,O,2.00000000,2009-09-18 00:00:00.000,2009-09-18 15:14:37.713,JUDER,15,6,D,7357300,4205,16646.00000000,D6356800,D4000000,239,6
029131,D4000000,1081104001,O,3.00000000,2009-09-18 00:00:00.000,2009-09-18 15:16:32.487,JUDER,15,6,D,4000000,4205,16646.00000000,D7357300,E4000000,115,7
029131,E4000000,1081084001,O,3.00000000,2009-09-18 00:00:00.000,2009-09-18 15:18:34.283,JUDER,15,6,E,4000000,4205,16646.00000000,D4000000,G8698101,122,8
029146,G8698101,1517022001,O,2.00000000,2009-09-18 00:00:00.000,2009-09-18 15:38:38.097,JUDER,15,6,G,8698101,4205,16646.00000000,E4000000,D8358700,1204,1
029220,D8358700,1310473001,O,6.00000000,2009-09-21 00:00:00.000,2009-09-21 13:10:01.143,JUDER,13,2,D,8358700,4205,16646.00000000,G8698101,G5645903,250283,1
029220,G5645903,1310473001,O,2.00000000,2009-09-21 00:00:00.000,2009-09-21 13:10:20.367,JUDER,13,2,G,5645903,4205,16646.00000000,D8358700,D7307000,19,2
029220,D7307000,1090103009,O,4.00000000,2009-09-21 00:00:00.000,2009-09-21 13:12:16.353,JUDER,13,2,D,7307000,4205,16646.00000000,G5645903,D6346300,116,3
029220,D6346300,1098962009,O,1.00000000,2009-09-21 00:00:00.000,2009-09-21 13:13:52.087,JUDER,13,2,D,6346300,4205,16646.00000000,D7307000,D7347100,96,4
029220,D7347100,1097062009,O,2.00000000,2009-09-21 00:00:00.000,2009-09-21 13:14:37.950,JUDER,13,2,D,7347100,4205,16646.00000000,D6346300,D6346500,45,5
029220,D6346500,1097152009,O,2.00000000,2009-09-21 00:00:00.000,2009-09-21 13:15:36.390,JUDER,13,2,D,6346500,4205,16646.00000000,D7347100,E5465600,59,6
029242,E5465600,1019113101,O,3.00000000,2009-09-21 00:00:00.000,2009-09-21 13:33:19.710,JUDER,13,2,E,5465600,4205,16646.00000000,D6346500,E5405600,1063,1
029242,E5405600,1019073101,O,3.00000000,2009-09-21 00:00:00.000,2009-09-21 13:36:51.303,JUDER,13,2,E,5405600,4205,16646.00000000,E5465600,D7357600,212,2
029242,D7357600,1010333103,O,3.00000000,2009-09-21 00:00:00.000,2009-09-21 13:39:26.953,JUDER,13,2,D,7357600,4205,16646.00000000,E5405600,D6356200,155,3
029242,D6356200,1015003101,O,2.00000000,2009-09-21 00:00:00.000,2009-09-21 13:40:47.543,JUDER,13,2,D,6356200,4205,16646.00000000,D7357600,E6466800,81,4
029242,E6466800,1083321001,O,1.00000000,2009-09-21 00:00:00.000,2009-09-21 13:53:40.773,JUDER,13,2,E,6466800,4205,16646.00000000,D6356200,D4000000,773,5
029242,D4000000,1081104001,O,1.00000000,2009-09-21 00:00:00.000,2009-09-21 13:56:36.370,JUDER,13,2,D,4000000,4205,16646.00000000,E6466800,F5555600,176,6
029242,F5555600,1081084001,O,1.00000000,2009-09-21 00:00:00.000,2009-09-21 13:57:39.143,JUDER,13,2,F,5555600,4205,16646.00000000,D4000000,E6446600,63,7
029242,E6446600,1612201001,O,2.00000000,2009-09-21 00:00:00.000,2009-09-21 14:00:19.553,JUDER,14,2,E,6446600,4205,16646.00000000,F5555600,C4000000,160,8
029242,C4000000,1030076001,O,2.00000000,2009-09-21 00:00:00.000,2009-09-21 14:06:48.770,JUDER,14,2,C,4000000,4205,16646.00000000,E6446600,D5355600,389,9
029242,D5355600,1030096001,O,2.00000000,2009-09-21 00:00:00.000,2009-09-21 14:07:52.243,JUDER,14,2,D,5355600,4205,16646.00000000,C4000000,D6396400,64,10
029300,D6396400,1030076013,O,12.00000000,2009-09-22 00:00:00.000,2009-09-22 14:21:54.560,JUDER,14,3,D,6396400,4205,16646.00000000,D5355600,F5505600,87242,1
029300,F5505600,1030006001,O,20.00000000,2009-09-22 00:00:00.000,2009-09-22 14:32:53.127,JUDER,14,3,F,5505600,4205,16646.00000000,D6396400,D7307300,659,2
029300,D7307300,1090153009,O,6.00000000,2009-09-22 00:00:00.000,2009-09-22 14:39:37.507,JUDER,14,3,D,7307300,4205,16646.00000000,F5505600,D5345600,404,3
029300,D5345600,1030076001,O,8.00000000,2009-09-22 00:00:00.000,2009-09-22 14:43:42.910,JUDER,14,3,D,5345600,4205,16646.00000000,D7307300,F5545600,245,4
029300,F5545600,1030016001,O,6.00000000,2009-09-22 00:00:00.000,2009-09-22 14:49:03.937,JUDER,14,3,F,5545600,4205,16646.00000000,D5345600,F6506800,321,5
029300,F6506800,1050025051,O,3.00000000,2009-09-22 00:00:00.000,2009-09-22 14:52:52.077,JUDER,14,3,F,6506800,4205,16646.00000000,F5545600,F6506900,229,6
029300,F6506900,1050025057,O,3.00000000,2009-09-22 00:00:00.000,2009-09-22 14:54:45.963,JUDER,14,3,F,6506900,4205,16646.00000000,F6506800,D7307900,113,7
029300,D7307900,1090253009,O,4.00000000,2009-09-22 00:00:00.000,2009-09-22 14:57:26.927,JUDER,14,3,D,7307900,4205,16646.00000000,F6506900,D4000000,161,8
029300,D4000000,1030116001,O,6.00000000,2009-09-22 00:00:00.000,2009-09-22 15:03:29.770,JUDER,15,3,D,4000000,4205,16646.00000000,D7307900,D7357500,363,9
029300,D7357500,1010333101,O,6.00000000,2009-09-22 00:00:00.000,2009-09-22 15:05:10.007,JUDER,15,3,D,7357500,4205,16646.00000000,D4000000,D7357500,101,10
029300,D7357500,1010333101,O,4.00000000,2009-09-22 00:00:00.000,2009-09-22 15:10:35.510,JUDER,15,3,D,7357500,4205,16646.00000000,D7357500,F4000000,325,11
029300,F4000000,1012053001,O,20.00000000,2009-09-22 00:00:00.000,2009-09-22 15:14:16.990,JUDER,15,3,F,4000000,4205,16646.00000000,D7357500,E4000000,221,12
029300,E4000000,1035396101,O,3.00000000,2009-09-22 00:00:00.000,2009-09-22 15:26:01.000,JUDER,15,3,E,4000000,4205,16646.00000000,F4000000,E6406500,705,13
029300,E6406500,1035296101,O,5.00000000,2009-09-22 00:00:00.000,2009-09-22 15:29:56.943,JUDER,15,3,E,6406500,4205,16646.00000000,E4000000,E6406100,235,14
029300,E6406100,1035196101,O,4.00000000,2009-09-22 00:00:00.000,2009-09-22 15:33:02.720,JUDER,15,3,E,6406100,4205,16646.00000000,E6406500,E6406100,186,15
029300,E6406100,1035196101,O,1.00000000,2009-09-22 00:00:00.000,2009-09-22 15:39:20.367,JUDER,15,3,E,6406100,4205,16646.00000000,E6406100,E7407200,378,16
029300,E7407200,1038196001,O,10.00000000,2009-09-22 00:00:00.000,2009-09-22 15:41:17.630,JUDER,15,3,E,7407200,4205,16646.00000000,E6406100,E7467400,117,17
029300,E7467400,1083341013,O,3.00000000,2009-09-22 00:00:00.000,2009-09-22 15:47:52.800,JUDER,15,3,E,7467400,4205,16646.00000000,E7407200,E6466200,395,18
029300,E6466200,1083341001,O,2.00000000,2009-09-22 00:00:00.000,2009-09-22 15:51:36.310,JUDER,15,3,E,6466200,4205,16646.00000000,E7467400,E6466800,224,19
029300,E6466800,1083321001,O,3.00000000,2009-09-22 00:00:00.000,2009-09-22 15:51:57.107,JUDER,15,3,E,6466800,4205,16646.00000000,E6466200,F4000000,21,20
029300,F4000000,1083321013,O,3.00000000,2009-09-22 00:00:00.000,2009-09-22 15:56:57.197,JUDER,15,3,F,4000000,4205,16646.00000000,E6466800,F6546100,300,21
029300,F6546100,1050065057,O,2.00000000,2009-09-22 00:00:00.000,2009-09-22 16:09:18.430,JUDER,16,3,F,6546100,4205,16646.00000000,F4000000,D4000000,741,22
029300,D4000000,1081104001,O,7.00000000,2009-09-22 00:00:00.000,2009-09-22 16:12:15.443,JUDER,16,3,D,4000000,4205,16646.00000000,F6546100,F8508700,177,23
029300,F8508700,1040021101,O,4.00000000,2009-09-22 00:00:00.000,2009-09-22 16:16:58.477,JUDER,16,3,F,8508700,4205,16646.00000000,D4000000,E5465600,283,24
029523,E5465600,1019113101,O,1.00000000,2009-09-23 00:00:00.000,2009-09-23 14:29:40.073,JUDER,14,4,E,5465600,4205,16646.00000000,F8508700,E6466800,79962,1
029523,E6466800,1083321001,O,1.00000000,2009-09-23 00:00:00.000,2009-09-23 14:32:30.320,JUDER,14,4,E,6466800,4205,16646.00000000,E5465600,F5555600,170,2
029523,F5555600,1081084001,O,2.00000000,2009-09-23 00:00:00.000,2009-09-23 14:33:53.713,JUDER,14,4,F,5555600,4205,16646.00000000,E6466800,F5505600,83,3
029523,F5505600,1030006001,O,2.00000000,2009-09-23 00:00:00.000,2009-09-23 14:36:53.063,JUDER,14,4,F,5505600,4205,16646.00000000,F5555600,F8508700,180,4
029523,F8508700,1040021101,O,4.00000000,2009-09-23 00:00:00.000,2009-09-23 14:41:58.690,JUDER,14,4,F,8508700,4205,16646.00000000,F5505600,E7407400,305,5
029523,E7407400,1038396001,O,2.00000000,2009-09-23 00:00:00.000,2009-09-23 14:52:47.160,JUDER,14,4,E,7407400,4205,16646.00000000,F8508700,D6356400,649,6
029523,D6356400,1010073101,O,4.00000000,2009-09-23 00:00:00.000,2009-09-23 14:54:53.740,JUDER,14,4,D,6356400,4205,16646.00000000,E7407400,D6356200,126,7
029523,D6356200,1015003101,O,2.00000000,2009-09-23 00:00:00.000,2009-09-23 14:55:43.163,JUDER,14,4,D,6356200,4205,16646.00000000,D6356400,D6356800,50,8
029523,D6356800,1015113101,O,2.00000000,2009-09-23 00:00:00.000,2009-09-23 14:56:25.487,JUDER,14,4,D,6356800,4205,16646.00000000,D6356200,D5355700,42,9
029523,D5355700,1912041001,O,6.00000000,2009-09-23 00:00:00.000,2009-09-23 14:58:48.630,JUDER,14,4,D,5355700,4205,16646.00000000,D6356800,E8498400,143,10
029523,E8498400,1412031001,O,1.00000000,2009-09-23 00:00:00.000,2009-09-23 14:59:55.933,JUDER,14,4,E,8498400,4205,16646.00000000,D5355700,E5445600,67,11
029525,E5445600,1019093101,O,2.00000000,2009-09-23 00:00:00.000,2009-09-23 15:11:06.103,JUDER,15,4,E,5445600,4205,16646.00000000,E8498400,E6466800,671,1
029525,E6466800,1083321001,O,2.00000000,2009-09-23 00:00:00.000,2009-09-23 15:14:07.400,JUDER,15,4,E,6466800,4205,16646.00000000,E5445600,D4000000,181,2
029525,D4000000,1081104001,O,4.00000000,2009-09-23 00:00:00.000,2009-09-23 15:16:26.220,JUDER,15,4,D,4000000,4205,16646.00000000,E6466800,D6000000,139,3
029525,D6000000,1310273001,O,4.00000000,2009-09-23 00:00:00.000,2009-09-23 15:21:49.903,JUDER,15,4,D,6000000,4205,16646.00000000,D4000000,F8508700,323,4
029525,F8508700,1040021101,O,2.00000000,2009-09-23 00:00:00.000,2009-09-23 15:22:57.910,JUDER,15,4,F,8508700,4205,16646.00000000,D6000000,D8308200,68,5
029525,D8308200,1091013009,O,3.00000000,2009-09-23 00:00:00.000,2009-09-23 15:25:01.200,JUDER,15,4,D,8308200,4205,16646.00000000,F8508700,D6346600,124,6
029525,D6346600,1097082009,O,8.00000000,2009-09-23 00:00:00.000,2009-09-23 15:26:38.180,JUDER,15,4,D,6346600,4205,16646.00000000,D8308200,D6346400,97,7
029525,D6346400,1097162009,O,4.00000000,2009-09-23 00:00:00.000,2009-09-23 15:28:31.593,JUDER,15,4,D,6346400,4205,16646.00000000,D6346600,D5345600,113,8
029569,D5345600,1030076001,O,4.00000000,2009-09-24 00:00:00.000,2009-09-24 10:05:12.290,JUDER,10,5,D,5345600,4205,16646.00000000,D6346400,F5505600,67001,1
029569,F5505600,1030006001,O,4.00000000,2009-09-24 00:00:00.000,2009-09-24 10:07:01.913,JUDER,10,5,F,5505600,4205,16646.00000000,D5345600,F6506800,109,2
029569,F6506800,1050025051,O,2.00000000,2009-09-24 00:00:00.000,2009-09-24 10:08:56.037,JUDER,10,5,F,6506800,4205,16646.00000000,F5505600,E7407400,115,3
029569,E7407400,1038396001,O,2.00000000,2009-09-24 00:00:00.000,2009-09-24 10:11:02.033,JUDER,10,5,E,7407400,4205,16646.00000000,F6506800,G7647801,126,4
029569,G7647801,1613292001,O,6.00000000,2009-09-24 00:00:00.000,2009-09-24 10:14:13.537,JUDER,10,5,G,7647801,4205,16646.00000000,E7407400,D6396600,191,5
029570,D6396600,1030076007,O,2.00000000,2009-09-24 00:00:00.000,2009-09-24 10:27:35.483,JUDER,10,5,D,6396600,4205,16646.00000000,G7647801,F5545600,802,1
029570,F5545600,1030016001,O,4.00000000,2009-09-24 00:00:00.000,2009-09-24 10:29:31.297,JUDER,10,5,F,5545600,4205,16646.00000000,D6396600,D7307300,116,2
029570,D7307300,1090153009,O,14.00000000,2009-09-24 00:00:00.000,2009-09-24 10:32:17.090,JUDER,10,5,D,7307300,4205,16646.00000000,F5545600,D7307800,166,3
029570,D7307800,1090153059,O,4.00000000,2009-09-24 00:00:00.000,2009-09-24 10:36:03.873,JUDER,10,5,D,7307800,4205,16646.00000000,D7307300,D6346300,226,4
029570,D6346300,1098962009,O,3.00000000,2009-09-24 00:00:00.000,2009-09-24 10:38:37.373,JUDER,10,5,D,6346300,4205,16646.00000000,D7307800,E8408500,154,5
029570,E8408500,1099000008,O,12.00000000,2009-09-24 00:00:00.000,2009-09-24 10:42:12.327,JUDER,10,5,E,8408500,4205,16646.00000000,D6346300,E6466800,215,6
025587,E6466800,1083321001,O,4.00000000,2009-09-28 00:00:00.000,2009-09-28 09:27:12.580,JUDER,9,2,E,6466800,4205,16646.00000000,E8408500,E7467201,341100,1
025587,E7467201,1083311005,O,3.00000000,2009-09-28 00:00:00.000,2009-09-28 09:33:51.153,JUDER,9,2,E,7467201,4205,16646.00000000,E6466800,E7467300,399,2
025587,E7467300,1083311005,O,1.00000000,2009-09-28 00:00:00.000,2009-09-28 09:41:07.480,JUDER,9,2,E,7467300,4205,16646.00000000,E7467201,D5355700,436,3
025587,D5355700,1083311001,O,1.00000000,2009-09-28 00:00:00.000,2009-09-28 09:45:32.780,JUDER,9,2,D,5355700,4205,16646.00000000,E7467300,D8358100,265,4
025587,D8358100,1310273009,O,4.00000000,2009-09-28 00:00:00.000,2009-09-28 09:46:36.233,JUDER,9,2,D,8358100,4205,16646.00000000,D5355700,D6346700,64,5
025587,D6346700,1097062059,O,4.00000000,2009-09-28 00:00:00.000,2009-09-28 09:49:23.303,JUDER,9,2,D,6346700,4205,16646.00000000,D8358100,D6346700,167,6
025587,D6346700,1097062059,O,4.00000000,2009-09-28 00:00:00.000,2009-09-28 10:00:38.213,JUDER,10,2,D,6346700,4205,16646.00000000,D6346700,F7507700,675,7
025587,F7507700,1043011001,O,1.00000000,2009-09-28 00:00:00.000,2009-09-28 10:02:27.787,JUDER,10,2,F,7507700,4205,16646.00000000,D6346700,G8608500,109,8
025587,G8608500,1612251001,O,4.00000000,2009-09-28 00:00:00.000,2009-09-28 10:05:57.700,JUDER,10,2,G,8608500,4205,16646.00000000,F7507700,D4000000,210,9
025587,D4000000,1081104001,O,20.00000000,2009-09-28 00:00:00.000,2009-09-28 10:15:49.433,JUDER,10,2,D,4000000,4205,16646.00000000,G8608500,E4000000,592,10
025587,E4000000,1081084001,O,15.00000000,2009-09-28 00:00:00.000,2009-09-28 10:30:20.370,JUDER,10,2,E,4000000,4205,16646.00000000,D4000000,D5345902,871,11
025587,D5345902,1096161009,O,48.00000000,2009-09-28 00:00:00.000,2009-09-28 10:46:50.340,JUDER,10,2,D,5345902,4205,16646.00000000,E4000000,F7507600,990,12
025587,F7507600,1043021001,O,1.00000000,2009-09-28 00:00:00.000,2009-09-28 11:01:30.467,JUDER,11,2,F,7507600,4205,16646.00000000,D5345902,F8508500,880,13
025587,F8508500,1040031101,O,7.00000000,2009-09-28 00:00:00.000,2009-09-28 11:03:18.213,JUDER,11,2,F,8508500,4205,16646.00000000,F7507600,D4000000,108,14
025587,D4000000,1040031101,O,3.00000000,2009-09-28 00:00:00.000,2009-09-28 11:08:09.787,JUDER,11,2,D,4000000,4205,16646.00000000,F8508500,F6546600,291,15
025587,F6546600,1050105055,O,2.00000000,2009-09-28 00:00:00.000,2009-09-28 11:10:28.107,JUDER,11,2,F,6546600,4205,16646.00000000,D4000000,F8508700,139,16
025587,F8508700,1040021101,O,4.00000000,2009-09-28 00:00:00.000,2009-09-28 11:13:29.447,JUDER,11,2,F,8508700,4205,16646.00000000,F6546600,G6656702,181,17
028511,G6656702,1085251253,O,1.00000000,2009-09-29 00:00:00.000,2009-09-29 09:23:05.503,JUDER,9,3,G,6656702,4205,16646.00000000,F8508700,F8508501,79776,1
028511,F8508501,1083311201,O,2.00000000,2009-09-29 00:00:00.000,2009-09-29 09:27:14.697,JUDER,9,3,F,8508501,4205,16646.00000000,G6656702,B4000000,249,2
028511,B4000000,1081104201,O,2.00000000,2009-09-29 00:00:00.000,2009-09-29 09:34:31.783,JUDER,9,3,B,4000000,4205,16646.00000000,F8508501,F8508701,437,3
028511,F8508701,1081084201,O,6.00000000,2009-09-29 00:00:00.000,2009-09-29 09:38:52.650,JUDER,9,3,F,8508701,4205,16646.00000000,B4000000,F6506400,261,4
028511,F6506400,1055495051,O,2.00000000,2009-09-29 00:00:00.000,2009-09-29 09:51:55.187,JUDER,9,3,F,6506400,4205,16646.00000000,F8508701,D8358000,783,5
028511,D8358000,1310273001,O,16.00000000,2009-09-29 00:00:00.000,2009-09-29 09:54:52.043,JUDER,9,3,D,8358000,4205,16646.00000000,F6506400,D8358100,177,6
028511,D8358100,1310273009,O,16.00000000,2009-09-29 00:00:00.000,2009-09-29 09:58:03.187,JUDER,9,3,D,8358100,4205,16646.00000000,D8358000,D6356600,191,7
028511,D6356600,1010093101,O,12.00000000,2009-09-29 00:00:00.000,2009-09-29 10:01:53.243,JUDER,10,3,D,6356600,4205,16646.00000000,D8358100,D5345600,230,8
028511,D5345600,1030076001,O,3.00000000,2009-09-29 00:00:00.000,2009-09-29 10:14:10.207,JUDER,10,3,D,5345600,4205,16646.00000000,D6356600,C4000000,737,9
028511,C4000000,1030076001,O,1.00000000,2009-09-29 00:00:00.000,2009-09-29 10:16:31.270,JUDER,10,3,C,4000000,4205,16646.00000000,D5345600,D6396500,141,10
028511,D6396500,1030076005,O,2.00000000,2009-09-29 00:00:00.000,2009-09-29 10:21:48.603,JUDER,10,3,D,6396500,4205,16646.00000000,C4000000,D6396300,317,11
028511,D6396300,1030096007,O,2.00000000,2009-09-29 00:00:00.000,2009-09-29 10:23:00.120,JUDER,10,3,D,6396300,4205,16646.00000000,D6396500,E5445900,72,12
028511,E5445900,1611221001,O,8.00000000,2009-09-29 00:00:00.000,2009-09-29 10:25:50.047,JUDER,10,3,E,5445900,4205,16646.00000000,D6396300,E5445800,170,13
028511,E5445800,1611261001,O,24.00000000,2009-09-29 00:00:00.000,2009-09-29 10:29:01.367,JUDER,10,3,E,5445800,4205,16646.00000000,E5445900,E5445700,191,14
028511,E5445700,1611301001,O,24.00000000,2009-09-29 00:00:00.000,2009-09-29 10:32:33.363,JUDER,10,3,E,5445700,4205,16646.00000000,E5445800,F6546500,212,15
028511,F6546500,1050105057,O,2.00000000,2009-09-29 00:00:00.000,2009-09-29 10:43:17.260,JUDER,10,3,F,6546500,4205,16646.00000000,E5445700,F6546600,644,16
028511,F6546600,1050105055,O,2.00000000,2009-09-29 00:00:00.000,2009-09-29 10:45:25.173,JUDER,10,3,F,6546600,4205,16646.00000000,F6546500,F6546200,128,17
028511,F6546200,1050065055,O,4.00000000,2009-09-29 00:00:00.000,2009-09-29 10:49:10.493,JUDER,10,3,F,6546200,4205,16646.00000000,F6546600,G7647800,225,18
028511,G7647800,1613182001,O,2.00000000,2009-09-29 00:00:00.000,2009-09-29 10:57:31.960,JUDER,10,3,G,7647800,4205,16646.00000000,F6546200,D8348200,501,19
028511,D8348200,1095352009,O,4.00000000,2009-09-29 00:00:00.000,2009-09-29 11:00:00.327,JUDER,11,3,D,8348200,4205,16646.00000000,G7647800,D8308500,149,20
028511,D8308500,1910152009,O,4.00000000,2009-09-29 00:00:00.000,2009-09-29 11:02:13.637,JUDER,11,3,D,8308500,4205,16646.00000000,D8348200,D8308500,133,21
028511,D8308500,1910152009,O,20.00000000,2009-09-29 00:00:00.000,2009-09-29 11:02:34.907,JUDER,11,3,D,8308500,4205,16646.00000000,D8308500,F6546300,21,22
028511,F6546300,1050065051,O,6.00000000,2009-09-29 00:00:00.000,2009-09-29 11:07:12.037,JUDER,11,3,F,6546300,4205,16646.00000000,D8308500,E8408401,278,23
028511,E8408401,1990000031,O,1.00000000,2009-09-29 00:00:00.000,2009-09-29 11:13:20.543,JUDER,11,3,E,8408401,4205,16646.00000000,F6546300,G8608000,368,24
028511,G8608000,1990000021,O,5.00000000,2009-09-29 00:00:00.000,2009-09-29 11:16:23.710,JUDER,11,3,G,8608000,4205,16646.00000000,E8408401,G7607900,183,25
028511,G7607900,1990000022,O,8.00000000,2009-09-29 00:00:00.000,2009-09-29 11:19:20.123,JUDER,11,3,G,7607900,4205,16646.00000000,G8608000,E7407802,177,26
028511,E7407802,1097062009,O,120.00000000,2009-09-29 00:00:00.000,2009-09-29 11:31:03.730,JUDER,11,3,E,7407802,4205,16646.00000000,G7607900,E7467403,703,27
028808-1,E7467403,1083312001,O,1.00000000,2009-09-29 00:00:00.000,2009-09-29 16:39:09.927,JUDER,16,3,E,7467403,4205,16646.00000000,E7407802,E5405600,18486,1
030055,E5405600,1019073101,O,2.00000000,2009-09-30 00:00:00.000,2009-09-30 11:36:32.497,JUDER,11,4,E,5405600,4205,16646.00000000,E7467403,D5355600,68243,1
030055,D5355600,1030096001,O,2.00000000,2009-09-30 00:00:00.000,2009-09-30 11:42:40.697,JUDER,11,4,D,5355600,4205,16646.00000000,E5405600,E6466500,368,2
030055,E6466500,1083322001,O,1.00000000,2009-09-30 00:00:00.000,2009-09-30 11:45:54.513,JUDER,11,4,E,6466500,4205,16646.00000000,D5355600,E6406500,194,3
030055,E6406500,1035296101,O,1.00000000,2009-09-30 00:00:00.000,2009-09-30 11:47:46.220,JUDER,11,4,E,6406500,4205,16646.00000000,E6466500,E6446200,112,4
030055,E6446200,1612301001,O,4.00000000,2009-09-30 00:00:00.000,2009-09-30 11:48:51.870,JUDER,11,4,E,6446200,4205,16646.00000000,E6406500,D4000000,65,5
030055,D4000000,1081104001,O,1.00000000,2009-09-30 00:00:00.000,2009-09-30 11:50:19.813,JUDER,11,4,D,4000000,4205,16646.00000000,E6446200,D6346900,88,6
030055,D6346900,1098062009,O,4.00000000,2009-09-30 00:00:00.000,2009-09-30 11:52:07.040,JUDER,11,4,D,6346900,4205,16646.00000000,D4000000,D6346700,108,7
030055,D6346700,1097062059,O,2.00000000,2009-09-30 00:00:00.000,2009-09-30 11:54:15.343,JUDER,11,4,D,6346700,4205,16646.00000000,D6346900,D7347100,128,8
030055,D7347100,1097062009,O,12.00000000,2009-09-30 00:00:00.000,2009-09-30 11:55:15.700,JUDER,11,4,D,7347100,4205,16646.00000000,D6346700,D7397900,60,9
030019,D7397900,1319081031,O,2.00000000,2009-09-30 00:00:00.000,2009-09-30 12:12:23.380,JUDER,12,4,D,7397900,4205,16646.00000000,D7347100,D7357600,1028,1
030019,D7357600,1010333103,O,2.00000000,2009-09-30 00:00:00.000,2009-09-30 12:13:51.087,JUDER,12,4,D,7357600,4205,16646.00000000,D7397900,F5505600,88,2
030019,F5505600,1030006001,O,2.00000000,2009-09-30 00:00:00.000,2009-09-30 12:16:06.877,JUDER,12,4,F,5505600,4205,16646.00000000,D7357600,D6346100,135,3
030019,D6346100,1096061009,O,4.00000000,2009-09-30 00:00:00.000,2009-09-30 12:17:19.380,JUDER,12,4,D,6346100,4205,16646.00000000,F5505600,D6346800,73,4
030019,D6346800,1098062059,O,1.00000000,2009-09-30 00:00:00.000,2009-09-30 12:18:16.613,JUDER,12,4,D,6346800,4205,16646.00000000,D6346100,F5505600,57,5
030019,F5505600,1030006001,O,2.00000000,2009-09-30 00:00:00.000,2009-09-30 12:20:13.567,JUDER,12,4,F,5505600,4205,16646.00000000,D6346800,D7357600,117,6
030018,D7357600,1010333103,O,1.00000000,2009-09-30 00:00:00.000,2009-09-30 12:22:24.423,JUDER,12,4,D,7357600,4205,16646.00000000,F5505600,D8348200,131,1
030052,D8348200,1095352009,O,6.00000000,2009-09-30 00:00:00.000,2009-09-30 12:31:55.237,JUDER,12,4,D,8348200,4205,16646.00000000,D7357600,D8358500,571,1
030017,D8358500,1310373051,O,4.00000000,2009-09-30 00:00:00.000,2009-09-30 12:38:37.800,JUDER,12,4,D,8358500,4205,16646.00000000,D8348200,F5545600,402,1
029891,F5545600,1030016001,O,2.00000000,2009-09-30 00:00:00.000,2009-09-30 12:41:43.690,JUDER,12,4,F,5545600,4205,16646.00000000,D8358500,D5355600,186,1
030105,D5355600,1030096001,O,2.00000000,2009-09-30 00:00:00.000,2009-09-30 14:16:17.917,JUDER,14,4,D,5355600,4205,16646.00000000,F5545600,E6406500,5674,1
030105,E6406500,1035296101,O,1.00000000,2009-09-30 00:00:00.000,2009-09-30 14:20:57.313,JUDER,14,4,E,6406500,4205,16646.00000000,D5355600,E5465600,280,2
